Line # ,id_code,fileName,x_localID,x_edhID,x_hispEpID,x_tmID,province,place_name_calc,geo_coords_calc,date_range_start,date_range_start_cert,date_range_end,date_range_end_cert,language,text_markup,text_canonical
5851,1137044,d40a9308.xml,HD048781,HD048781,23284,242488,Lusitania,Alcuéscar,39.18091 -6.22917,0,0,0,0,Latin,D(is) M(anibus)  | Valer(ius)  | Ver(- - -) an|norum XVIIII  | [.]NS[---]|PEPE[---]  | famil[---]icus  | f(aciendum) c(uravit),dis manibvs valerivs ver annorvm xviiii nspepe familicvs faciendvm cvravit
5852,1137047,d47ce077.xml,HD011212,HD011212,22029,241588,Lusitania,São Sebastião do Freixo,39.672594 -8.796602,0,0,0,0,Latin,D(is) M(anibus)  | Naevidiae Q(uinti) f(iliae) Ma|ximae an(norum) XXXIIII  | Avita mater filiae  | pissimae  | f(aciendum) c(uravit),dis manibvs naevidiae qvinti filiae maximae annorvm xxxiiii avita mater filiae pissimae faciendvm cvravit
5853,1137064,d65596fa.xml,HD017160,HD017160,16781,241049,Lusitania,Medina del Campo,41.31239 -4.91413,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | Docquiricus Vita|lio n(orum) LXV h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis)  | Albania Sabina ma|rito obsequentissi|mo et amicis dulcis|simus sic cum quo vicsi(t) sic  | n(os) XXXVIII pinta sic meus  | anima optima sic,dis manibvs sacrvm docqviricvs vitalio norvm lxv hic sitvs est sit tibi terra levis albania sabina marito obseqventissimo et amicis dvlcissimvs cvm qvo vicsit nos xxxviii pinta mevs anima optima
5854,1137068,d6d578f.xml,HD050035,HD050035,20811,239535,Lusitania,Santo André,38.053341 -8.751479,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | Q(uinti) Mur(r)ici A(uli) f(ilii) Cal(eria) A|niani an(norum) XVIIII  | Aronica((?)) Q(- - -) MAII((?))|NA [---]  | f(aciendum)(?) c(uravit) h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm qvinti mvrrici avli filii caleria aniani annorvm xviiii aronica q maiina faciendvm cvravit hic sitvs est sit tibi terra levis
5855,1137076,d7ea02fa.xml,HD045693,HD045693,24073,243438,Lusitania,Puerto de Santa Cruz,39.31631 -5.85875,101,1,300,1,Latin,D(is) M(anibus) s(acrum)  | Victor  | an(norum) XVII h(ic)  | s(itus) e(st) s(it) t(ibi) t(erra) l(evis)  | mater f(aciendum) c(uravit),dis manibvs sacrvm victor annorvm xvii hic sitvs est sit tibi terra levis mater faciendvm cvravit
5856,1137077,d8676a8b.xml,HD016417,HD016417,20312,239231,Lusitania,Jaraicejo,39.66624 -5.81308,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | Cornel[---]  | [---],dis manibvs sacrvm cornel
5857,1137089,d936a6fb.xml,HD054245,HD054245,24894,239019,Lusitania,Idanha-a-Velha,39.997054 -7.144524,101,1,130,1,Latin,D(is) M(anibus) s(acrum)  | L(ucio) [---]ori[---]  | Sp(uri) f(ilio) [---]  | [ - - - - - - - - - - ]  | [---]o  | [---]o  | h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm lvcio ori spvri filio o o hic sitvs est sit tibi terra levis
5858,1137094,da3f83ba.xml,HD052564,HD052564,20672,239448,Lusitania,Mafra,38.93793 -9.32756,171,1,200,1,Latin,D(is) M(anibus)  | G(aio) Cominio  | Rufo Gal(eria) an(norum) LI  | Lucretia Sale|tina mater  | filio pientis|simo posuit,dis manibvs gaio cominio rvfo galeria annorvm li lvcretia saletina mater filio pientissimo posvit
5859,1137104,dc56ced6.xml,HD002539,HD002539,20491,239318,Lusitania,Mérida,38.917216 -6.341213,101,1,200,1,Latin,(1) D(is) M(anibus) s(acrum)  (2) Iulia  | Caesiane sic  | an(norum) XXXVII h(ic) s(ita) e(st) s(it) t(ibi) t(erra) l(evis)  | Hector Cornel(iorum)  | uxori piissimae  | fec(it),dis manibvs sacrvm ivlia caesiane annorvm xxxvii hic sita est sit tibi terra levis hector corneliorvm vxori piissimae fecit
5860,1137108,dca18b86.xml,HD044569,HD044569,24408,243228,Lusitania,Lusitania,38.917216 -6.341213,151,1,200,1,Latin,(1) D(is) M(anibus) s(acrum)  (2) L(ucius) Valer(ius)  | Bespa n(orum)  | LX h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis)  | Ael(ia) Lupa in  | honor(em) Ael(i) Me|nophili et Cae|cili(a)e Gr(a)ecul(a)e f(ecit),dis manibvs sacrvm lvcivs valerivs bespa norvm lx hic sitvs est sit tibi terra levis aelia lvpa in honorem aeli menophili et caeciliae graecvlae fecit
5861,1137110,dcbe2454.xml,HD013351,HD013351,23590,242895,Lusitania,São Romão,40.40118 -7.71464,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | Flavia Lupercilla  | n(m) XXVIII  | Iulius Maximus  | [---],dis manibvs sacrvm flavia lvpercilla nm xxviii ivlivs maximvs
5862,1137123,dec7f9a4.xml,HD046534,HD046534,20919,242134,Lusitania,Paredes,39.048987 -9.003582,0,0,0,0,Latin,D(is) M(anibus) [---]  | Cas[---]  | [.]ulia[---]  | [---],dis manibvs cas vlia
5863,1137135,e012d757.xml,HD049354,HD049354,20849,239557,Lusitania,Mérida,38.917216 -6.341213,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | G(aius) Sp(urius) Peregrin|us n(orum) XXXIIII  | m(ensium) VII d(iei) I G(aius) Sp(urius)  | Fortunalis  | pater fil(io) piis|simo fec(it),dis manibvs sacrvm gaivs spvrivs peregrinvs norvm xxxiiii mensivm vii diei i gaivs spvrivs fortvnalis pater filio piissimo fecit
5864,1137139,e06878b8.xml,HD009166,HD009166,22690,242744,Lusitania,Coimbra,40.209546 -8.427646,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | in honorem  | memoriae Alliae  | Vagelliae Avitae  | n(orum) XXVI  | G(aius) Allius Avitus  | pater filiae  | piissimae et  | Q(uintus) Silvanius  | Silvanus maritus  | uxori  | indulgentissimae  | et mitissimae f(aciendum) c(uraverunt),dis manibvs sacrvm in honorem memoriae alliae vagelliae avitae norvm xxvi gaivs allivs avitvs pater filiae piissimae et qvintvs silvanivs silvanvs maritvs vxori indvlgentissimae et mitissimae faciendvm cvravervnt
5865,1137148,e1898f04.xml,HD052607,HD052607,20709,243489,Lusitania,Mérida,38.917216 -6.341213,126,1,175,1,Latin,D(is) M(anibus) s(acrum)  | Argent(ariae) Veranae Emer(itensi) n(orum) LXV Ar(gentarius)  | Vegetinus materterae et patro|nae faciendum curavit  | h(ic) s(ita) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm argentariae veranae emeritensi norvm lxv argentarivs vegetinvs materterae et patronae faciendvm cvravit hic sita est sit tibi terra levis
5866,1137153,e2001139.xml,HD051300,HD051300,20786,239533,Lusitania,Badajoz,38.87789 -6.97061,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | mater  | posuit filio Cat|tusio memo|ria(m) vixsit sic an|nis duodeci(m),dis manibvs sacrvm mater posvit filio cattvsio memoriam vixsit annis dvodecim
5867,1137163,e3f15e3d.xml,HD017843,HD017843,22183,239886,Lusitania,Condeixa-a-Velha,40.099018 -8.494406,0,0,0,0,Latin,D(is) M(anibus)  | P(ubli) Aeli Ianuari Augustor(um)  | liberti n(orum) XXX  | Ti(beria) Claudia Cale uxor marito  | optimo et  | P(ublius) Aelius Ephesius patri  | piissimo  | d(e) s(uo) f(aciendum) c(uraverunt),dis manibvs pvbli aeli ianvari avgvstorvm liberti norvm xxx tiberia clavdia cale vxor marito optimo et pvblivs aelivs ephesivs patri piissimo de svo faciendvm cvravervnt
5868,1137165,e44b6ee3.xml,HD015321,HD015321,20569,239385,Lusitania,Torre de Miguel Sesmero,38.61913 -6.7958,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | Nereus an(norum) XVI  | h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis)  | Hermes pater  | filio pientis|simo f(aciendum) c(uravit),dis manibvs sacrvm nerevs annorvm xvi hic sitvs est sit tibi terra levis hermes pater filio pientissimo faciendvm cvravit
5869,1137185,e6c0c65b.xml,HD009256,HD009256,24271,239203,Lusitania,Salamanca,40.96882 -5.66388,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | M(arco) Ussio Situano  | vet(erano) leg(ionis) VII g(eminae)  | vix(it) annos[---]  | Val[erius(?) &amp;,dis manibvs sacrvm marco vssio sitvano veterano legionis vii geminae vixit annos valerivs
5870,1137199,e94dcbb9.xml,HD051953,HD051953,,380089,Lusitania,Mérida,38.917216 -6.341213,151,1,200,1,Latin,D(is) M(anibus) s(acrum)  | Aurelia  | Haretusa  | vixit n(os)  | IIII m(enses) V p(ia) in s(uis)  | h(ic) s(ita) est t(ibi) t(erra) l(evis),dis manibvs sacrvm avrelia haretvsa vixit nos iiii menses v pia in svis hic sita est tibi terra levis
5871,1137228,edfe08c3.xml,HD006509,HD006509,18490,239324,Lusitania,Caia e São Pedro,38.92672 -7.0991,0,0,0,0,Latin,(1) D(is) M(anibus) s(acrum)  (2) Festivo  | marito  | bene me|renti  | Helpis f(ecit)  | h(ic) s(itus) e(st) s(it) t(erra) l(evis)  | an(n)orun sic LV,dis manibvs sacrvm festivo marito bene merenti helpis fecit hic sitvs est sit terra levis annorvn lv
5872,1137229,ee0348ce.xml,HD051296,HD051296,20782,241710,Lusitania,Mérida,38.917216 -6.341213,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | Marcia Tyche  | n(orum) L  | h(ic) s(ita) e(st) s(it) t(ibi) t(erra) l(evis)  | Marcius Laetinus et  | Marcius Reburrus  | lib(erti) patrona(e) piissim(ae)  | f(aciendum) c(uraverunt),dis manibvs sacrvm marcia tyche norvm l hic sita est sit tibi terra levis marcivs laetinvs et marcivs rebvrrvs liberti patronae piissimae faciendvm cvravervnt
5873,1137246,f0f12e56.xml,HD051303,HD051303,23221,242535,Lusitania,Medellín,38.964574 -5.956857,0,0,0,0,Latin,(1) D(is) M(anibus) s(acrum)  (2) Nonius Mari|nus  | an(norum) LXX h(ic) s(itus) e(st)  | Marcia  | Secundilla  | marito p(i)en|tissimo fe|cit et sibi  (3) Marcia Se|cundilla  | n(orum)  | sibi et ma|rito pien|tissimo  | fecit h(ic) s(ita) e(st) s(it) t(erra) l(evis),dis manibvs sacrvm nonivs marinvs annorvm lxx hic sitvs est marcia secvndilla marito pientissimo fecit et sibi marcia secvndilla norvm sibi et marito pientissimo fecit hic sita est sit terra levis
5874,1137252,f19b4863.xml,HD000717,HD000717,20416,239283,Lusitania,Mérida,38.917216 -6.341213,101,1,200,1,Latin,D(is) M(anibus) s(acrum)  | Antistiae L(uci) f(iliae)  | Verecundae an(norum)  | XVIII  | Antistius Eucar|pio pater filiae  | piissumae sic f(aciendum) c(uravit),dis manibvs sacrvm antistiae lvci filiae verecvndae annorvm xviii antistivs evcarpio pater filiae piissvmae faciendvm cvravit
5875,1137254,f1d5ea60.xml,HD052673,HD052673,21608,241142,Lusitania,Trujillo,39.458456 -5.881494,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | Atia Do|quiri f(ilia)  | Severa  | an(norum) XVIII  | hi(c) s(ita) e(st) s(it) t(ibi) t(erra) l(evis)  | Q(- - -) frater  | f(aciendum) c(uravit),dis manibvs sacrvm atia doqviri filia severa annorvm xviii hic sita est sit tibi terra levis q frater faciendvm cvravit
5876,1137258,f223f2cb.xml,HD005406,HD005406,20372,239246,Lusitania,Évora,38.571729 -7.908487,0,0,0,0,Latin,D(is) M(anibus) Corneliae  | L(uci) f(iliae) Maxumae  | Cornelius Valens  | maritus Valeria  | Amoena soror f(aciendum) c(uraverunt),dis manibvs corneliae lvci filiae maxvmae cornelivs valens maritvs valeria amoena soror faciendvm cvravervnt
5877,1137292,f639449a.xml,HD048769,HD048769,21342,240461,Lusitania,Colares,38.79921 -9.44691,0,0,0,0,Latin,D(is) M(anibus)  | M(arci) Atili M(arci) f(ilii) Gal(eria)  | Marciani an(norum) [---],dis manibvs marci atili marci filii galeria marciani annorvm
5878,1137298,f71f82a.xml,HD016990,HD016990,20100,239127,Lusitania,Sintra,38.80097 -9.37826,0,0,0,0,Latin,D(is) M(anibus)  | [---]ae [---]  | [---] an(norum)  | [---] Memmi[---]  | [---]ia Aranta  | [---] mater f(iliae) p(ientissimae) p(osuit),dis manibvs ae annorvm memmi ia aranta mater filiae pientissimae posvit
5879,1137303,f7ab9363.xml,HD002827,HD002827,20482,239310,Lusitania,Vila Nova de Ourém,39.6573 -8.57777,101,1,150,1,Latin,D(is) M(anibus) s(acrum)  | Priscino  | Prisci f(ilio)  | contube|rnales  | f(aciendum) c(uraverunt) s(it) t(ibi) t(erra) l(evis)  | venisti  | ave  | legisti  | vale,dis manibvs sacrvm priscino prisci filio contvbernales faciendvm cvravervnt sit tibi terra levis venisti ave legisti vale
5880,1137311,f833fcec.xml,HD048780,HD048780,23286,242490,Lusitania,Alcuéscar,39.18091 -6.22917,171,1,230,1,Latin,D(is) M(anibus) s(acrum)  | Nor(b)ana  | Bovia an(norum) L|XXXXVIII  | h(ic) s(ita) e(st) s(it) t(ibi) t(erra) l(evis)  | filius pi(e)n|tissimus f(aciendum)  | c(uravit),dis manibvs sacrvm norbana bovia annorvm lxxxxviii hic sita est sit tibi terra levis filivs pientissimvs faciendvm cvravit
5881,1137318,f94a1838.xml,HD007328,HD007328,18503,239336,Lusitania,Lisboa,38.707166 -9.135507,0,0,0,0,Latin,D(is) M(anibus)  | Vibiae <P=R>(ubli)(?)#P(ubli)(?)#R f(iliae)  | Max(imae)  | an(norum) XXXX  | h(ic) s(ita) e(st)  | s(it) t(ibi) t(erra) l(evis),dis manibvs vibiae pvbli filiae maximae annorvm xxxx hic sita est sit tibi terra levis
5882,1137328,fa8c0555.xml,HD004334,HD004334,20520,243688,Lusitania,Cárquere,41.08702 -7.95798,50,1,100,1,Latin,D(is) M(anibus) s(acrum)  | Pen(tilius(?))  | LXXXI  | [---],dis manibvs sacrvm pentilivs lxxxi
5883,1137333,fbc16688.xml,HD019156,HD019156,20062,238978,Lusitania,Mérida,38.917216 -6.341213,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | Lutatia Lupata n(orum) XVI  | Lutatia Severa alumn(ae)  | h(ic) s(ita) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm lvtatia lvpata norvm xvi lvtatia severa alvmnae hic sita est sit tibi terra levis
5884,1137353,fe6388d8.xml,HD009945,HD009945,22187,239889,Lusitania,Condeixa-a-Velha,40.099018 -8.494406,0,0,0,0,Latin,D(is) M(anibus) s(acrum)  | Alliae Avit(a)e  | an(norum) XXIII Vale|rius Ursacius  | pater et Allia  | Rufina mater  | filiae pientissi|m(a)e f(aciendum)  | c(uraverunt)  | dic rogo qui  | transis sit  | tibi terra  | levis,dis manibvs sacrvm alliae avitae annorvm xxiii valerivs vrsacivs pater et allia rvfina mater filiae pientissimae faciendvm cvravervnt dic rogo qvi transis sit tibi terra levis
5885,1137366,HE11095.xml,11899,,11899,,Lusitania,Cárquere,41.08702 -7.95798,0,0,0,0,Latin,D(is) M(anibus) s(acrum) / F(lavia?) Ame/na II LXI,dis manibvs sacrvm flavia amena ii lxi
5887,1137370,HE11099.xml,11903,,11903,,Lusitania,Cárquere,41.08702 -7.95798,0,0,0,0,Latin,D(is) M(anibus) / Safa / Ama(- - -) / LXXV,dis manibvs safa ama lxxv
5889,1137393,HE11964.xml,12802,,12802,,Lusitania,Mérida,40.165266 -6.099836,0,0,0,0,Latin,D(is) M(anibus) s(acrum) / C(aius) Pompeius Seranu(s) / et Tere<n>tia Vitalis / parentes liberis IIII / fecerunt,dis manibvs sacrvm caivs pompeivs seranvs et terentia vitalis parentes liberis iiii fecervnt
5891,1137405,HE13502.xml,14426,,14426,,Lusitania,Belvís de Monroy,39.474338 -6.372211,0,0,0,0,Latin,D(is) M(anibus) s(acrum) / Iulia Silo/nis filia / Secunda / L(ucio) Praesen/tio Rufino / filio an(norum) / IIII mater / filio • f(aciendum) • c(uravit) / h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm ivlia silonis filia secvnda lvcio praesentio rvfino filio annorvm iiii mater filio faciendvm cvravit hic sitvs est sit tibi terra levis
5893,1137418,HE14054.xml,15085,,15085,,Lusitania,Ávila,38.917216 -6.341213,0,0,0,0,Latin,D(is) • M(anibus) • s(acrum) / Lucceius • Dori/on • an(norum) • XXXV / Prosodia • Se/vera • uxor • ma/rito • piissimo • f(aciendum) • c(uravit) / h(ic) • s(itus) • e(st) • s(it) • t(ibi) • t(erra) • l(evis),dis manibvs sacrvm lvcceivs dorion annorvm xxxv prosodia severa vxor marito piissimo faciendvm cvravit hic sitvs est sit tibi terra levis
5895,1137451,HE14384.xml,15483,,15483,,Lusitania,Ávila,40.655816 -4.700573,0,0,0,0,Latin,D(is) M(anibus) / Arcato / Ana m(ater) / [,dis manibvs arcato ana mater
5897,1137468,HE14529.xml,15646,,15646,,Lusitania,Mérida,39.474338 -6.372211,0,0,0,0,Latin,D(is) • M(anibus) s(acrum) / Maxsum[us] / Tancini / f(ilius) • an(norum) XVI h(ic) / [s(itus) e(st) s(it)] t(ibi) • t(erra) • l(evis) / [pate]r e[t] / mate[r] / f(aciendum) • c(uraverunt),dis manibvs sacrvm maxsvmvs tancini filivs annorvm xvi hic sitvs est sit tibi terra levis pater et mater faciendvm cvravervnt
5899,1137476,HE14717.xml,15837,,15837,,Lusitania,Talavera la Vieja,38.917216 -6.341213,0,0,0,0,Latin,D(is) M(anibus) s(acrum) / Aesyria Epithy/mete an(norum) XLV / Caecili Asclepia/cus et Irinaeus me/renti h(ic) s(ita) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm aesyria epithymete annorvm xlv caecili asclepiacvs et irinaevs merenti hic sita est sit tibi terra levis
5901,1137487,HE14947.xml,16092,,16092,,Lusitania,Talavera la Vieja,41.60242 -5.87773,0,0,0,0,Latin,[D(is)] M(anibus) / ES / DELGAV / D TAV / AD,dis manibvs es delgav d tav ad
5903,1137534,HE15574.xml,16777,,16777,,Lusitania,Mérida,38.917216 -6.341213,0,0,0,0,Latin,D(is) M(anibus) s(acrum) / Cornelia L(uci) f(ilia) / Marina / ann(orum) XXVII / h(ic) s(ita) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm cornelia lvci filia marina annorvm xxvii hic sita est sit tibi terra levis
5904,1137539,HE15579.xml,16782,,16782,,Lusitania,Mérida,38.917216 -6.341213,0,0,0,0,Latin,D(is) M(anibus) s(acrum) / Egn(atiae) Rufinae / ann(orum) XXX h(ic) s(ita) e(st) / s(it) t(ibi) t(erra) l(evis) / Cae[c(ilius) T]rophimus / uxori pientiss(imae) / f(aciendum) c(uravit),dis manibvs sacrvm egnatiae rvfinae annorvm xxx hic sita est sit tibi terra levis caecilivs trophimvs vxori pientissimae faciendvm cvravit
5905,1137541,HE15581.xml,16784,,16784,,Lusitania,Mérida,38.917216 -6.341213,0,0,0,0,Latin,D(is) • M(anibus) • s(acrum) / Fab(ia) • Cellaria • an(norum) • XLV / Cor(nelius) • Hilarus • uxori / sanct(ae) • et • Fab(ius) Suppestes / lib(ertus) •  [e]t • alumnus • f(aciendum) • c(uraverunt) / h(ic) • s(ita) • e(st) • s(it) • t(ibi) • t(erra) • l(evis),dis manibvs sacrvm fabia cellaria annorvm xlv cornelivs hilarvs vxori sanctae et fabivs svppestes libertvs et alvmnvs faciendvm cvravervnt hic sita est sit tibi terra levis
5909,1137551,HE15591.xml,16794,,16794,,Lusitania,Mérida,38.917216 -6.341213,0,0,0,0,Latin,D(is) M(anibus) s(acrum) / Iulio Opta/to ann(orum) XLV / Iulia Iulia (sic) / marito inco/mparabili / fecit / h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm ivlio optato annorvm xlv ivlia ivlia marito incomparabili fecit hic sitvs est sit tibi terra levis
5911,1137553,HE15593.xml,16796,,16796,,Lusitania,Mérida,38.917216 -6.341213,0,0,0,0,Latin,D(is) M(anibus) s(acrum) / Pap(iria) / C(aius) Iul(ius) C(ai) f(ilius) Modera[tus] / annorum [- - -] / sit tibi terra / levis C(aius) Iul(ius) Probus / patri f(aciendum) c(uravit),dis manibvs sacrvm papiria caivs ivlivs cai filivs moderatvs annorvm sit tibi terra levis caivs ivlivs probvs patri faciendvm cvravit
5914,1137567,HE15606.xml,16809,,16809,,Lusitania,Mérida,38.917216 -6.341213,0,0,0,0,Latin,D(is) M(anibus) s(acrum) / Maxuma(!) / ann(orum) VIIII / h(ic) s(ita) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm maxvma annorvm viiii hic sita est sit tibi terra levis
5915,1137568,HE15607.xml,16810,,16810,,Lusitania,Campo Lugar,38.917216 -6.341213,0,0,0,0,Latin,D(is) M(anibus) s(acrum) / Munatia / Emmis ann(orum) / XXV / h(ic) s(ita) e(st) s(it) t(ibi) t(erra) l(evis) / mat(er) f(iliae) pi(issimae) f(ecit),dis manibvs sacrvm mvnatia emmis annorvm xxv hic sita est sit tibi terra levis mater filiae piissimae fecit
5917,1137619,HE1646.xml,1797,,1797,,Lusitania,Mérida,39.802691 -5.404473,0,0,0,0,Latin,D(is) • M(anibus) • s(acrum) • / M(arcus) • Palphurius • Lamenus • / M(arci) • Palphuri • Iasi • f(ilius) • an(norum) XLII•X• h(ic) • s(itus) • e(st) / Val(eria) • Afra • marito • optimo • / d(efuncto?) • f(aciendum) • c(uravit) •,dis manibvs sacrvm marcvs palphvrivs lamenvs marci palphvri iasi filivs annorvm xlii x hic sitvs est valeria afra marito optimo defvncto faciendvm cvravit
5919,1137686,HE17584.xml,18942,,18942,,Lusitania,Condeixa-a-Velha,40.099018 -8.494406,0,0,0,0,Latin,D(is) M(anibus) / Q(uinto) Lucceio / Rufino / ann(norum) XXV / Lucceius Severi(nus) / fil(io) / pater / p(osuit),dis manibvs qvinto lvcceio rvfino annnorvm xxv lvcceivs severinvs filio pater posvit
5922,1137689,HE17587.xml,18945,,18945,,Lusitania,Condeixa-a-Velha,40.099018 -8.494406,0,0,0,0,Latin,D(is) M(anibus) / Pullae Pollio/nis f(iliae) et Ulleae Ta/ncini f(iliae) Avita m/ater et Ni[g]er Co/elae libertus f(aciendum) c(uraverunt),dis manibvs pvllae pollionis filiae et vlleae tancini filiae avita mater et niger coelae libertvs faciendvm cvravervnt
5923,1137690,HE17588.xml,18946,,18946,,Lusitania,Condeixa-a-Velha,40.099018 -8.494406,0,0,0,0,Latin,D(is) M(anibus) / Rufinae / Rufi · fil(iae) / ann(orum) · XXII / Aponia / Lobessa / avia · et / Aponia / Iunia / mater / p(osuerunt),dis manibvs rvfinae rvfi filiae annorvm xxii aponia lobessa avia et aponia ivnia mater posvervnt
5928,1137695,HE17593.xml,18951,,18951,,Lusitania,Condeixa-a-Velha,40.099018 -8.494406,0,0,0,0,Latin,D(is) M(anibus) / Valeri / Rufini / ann(orum) XXIII / Turan(i)us / Primitivus / et Liberia / Stercusia / parentes fil(io) / piissimo / p(osuerunt),dis manibvs valeri rvfini annorvm xxiii tvranivs primitivvs et liberia stercvsia parentes filio piissimo posvervnt
5929,1137696,HE17594.xml,18952,,18952,,Lusitania,Mirabel,40.099018 -8.494406,0,0,0,0,Latin,D(is) M(anibus) / Vibiano / Vibi f(ilio) an(norum) XXX / [Se]verus et / [- - -]ria (h)eredes / [et Apr]ilis / lib(ertus),dis manibvs vibiano vibi filio annorvm xxx severvs et ria heredes et aprilis libertvs
5933,1137765,HE17854.xml,19251,,19251,,Lusitania,Salvatierra de Santiago,38.917216 -6.341213,0,0,0,0,Latin,D(is) M(anibus) s(acrum) / Q(uintus) Iuli(us) Avit(us?) / Pap(iria) Emer(itensis) / ann(orum) XLVIII / h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis) / [- - -]a Syneru[sa],dis manibvs sacrvm qvintvs ivlivs avitvs papiria emeritensis annorvm xlviii hic sitvs est sit tibi terra levis a synervsa
5935,1138007,HE188.xml,192,,192,,Lusitania,Mérida,39.68937 -5.09543,0,0,0,0,Latin,D(is) M(anibus) / · Sera[- - -] / h(ic) · s(itus) · e(st) · s(it) · t(ibi) / t(erra) · l(evis) · CIL/[- - -] / - - - - -,dis manibvs sera hic sitvs est sit tibi terra levis cil
5937,1138249,HE19045.xml,20505,,20505,,Lusitania,Aldeanueva del Camino,39.474338 -6.372211,0,0,0,0,Latin,D(is) · M(anibus) · s(acrum) / Sextia / - - - - - -,dis manibvs sacrvm sextia
5939,1138314,HE19111.xml,20580,,20580,,Lusitania,Mérida,38.61421 -6.62799,0,0,0,0,Latin,D(is) · M(anibus) · s(acrum) / Iul(ia) · Restituta / ann(orum) XXXX / h(ic) · s(ita) · e(st) · s(it) · t(ibi) · t(erra) · l(evis),dis manibvs sacrvm ivlia restitvta annorvm xxxx hic sita est sit tibi terra levis
5941,1138495,HE19293.xml,20788,,20788,,Lusitania,Lisboa,40.07753 -7.49559,0,0,0,0,Latin,[D(iis) M(anibus)?] / Titulus / Rustic/ani f(ilius) an(norum) / LXXV pos(u)/it uxsor / Galatia,diis manibvs titvlvs rvsticani filivs annorvm lxxv posvit vxsor galatia
5946,1138613,HE19420.xml,20946,,20946,,Lusitania,Lisboa,38.707166 -9.135507,0,0,0,0,Latin,D(is) M(anibus) / Iulia Max(ima) Unica / fil(iae) m(ater) ann(orum) XXX / h(ic) s(ita) e(st) / Maxima mater / p(onendum) c(uravit) m(onumentum) h(oc) h(eredem) n(on) s(equetur),dis manibvs ivlia maxima vnica filiae mater annorvm xxx hic sita est maxima mater ponendvm cvravit monvmentvm hoc heredem non seqvetvr
5947,1138614,HE19421.xml,20947,,20947,,Lusitania,Lisboa,38.707166 -9.135507,0,0,0,0,Latin,D(is) M(anibus) / Iul(ia) Severa an(norum) / LV h(ic) s(ita) e(st) Iul(ia) / Orne matri / pientissimae / fecit,dis manibvs ivlia severa annorvm lv hic sita est ivlia orne matri pientissimae fecit
5949,1138625,HE19432.xml,20958,,20958,,Lusitania,Lisboa,38.707166 -9.135507,0,0,0,0,Latin,D(is) M(anibus) / M(arcus) Lici/nius / [- - -] / h(ic) s(itus) e(st),dis manibvs marcvs licinivs hic sitvs est
5950,1138626,HE19433.xml,20959,,20959,,Lusitania,São Domingos de Rana,38.707166 -9.135507,0,0,0,0,Latin,D(is) M(anibus) / M(arco) Licinio / Materno / [a]n(norum) VII / h(ic) s(itus) e(st),dis manibvs marco licinio materno annorvm vii hic sitvs est
5953,1138633,HE19440.xml,20966,,20966,,Lusitania,Sintra,38.80097 -9.37826,0,0,0,0,Latin,[D]is M(anibus) / M(arci) Terenti / P(ubli) f(ilii) Gal(eria) / Prisci,dis manibvs marci terenti pvbli filii galeria prisci
5954,1138637,HE19444.xml,20970,,20970,,Lusitania,Batalha,39.657622 -8.825729,0,0,0,0,Latin,D(is) M(anibus) Ve[- - -]e[,dis manibvs ve e
5955,1138648,HE19455.xml,20981,,20981,,Lusitania,Évora,38.571729 -7.908487,0,0,0,0,Latin,D(is) M(anibus) / Iulia Afra / an(norum) XXXV / h(ic) s(ita) e(st),dis manibvs ivlia afra annorvm xxxv hic sita est
