Line # ,id_code,fileName,x_localID,x_edhID,x_hispEpID,x_tmID,province,place_name_calc,geo_coords_calc,date_range_start,date_range_start_cert,date_range_end,date_range_end_cert,language,text_markup,text_canonical
4013,1106213,ee6a76bb.xml,HD053213,HD053213,15865,234895,Hispania Citerior,Hispania Citerior,41.11625 1.25821,193,1,235,1,Latin,D(is) M(anibus) s(acrum) | Attius Aq|uilus an(norum) | XXXV h(ic) s(itus) | e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm attivs aqvilvs annorvm xxxv hic sitvs est sit tibi terra levis
3870,1104866,ac5d26f1.xml,HD053214,HD053214,15866,234896,Hispania Citerior,Hispania Citerior,41.11625 1.25821,0,0,0,0,Latin,D(is) M(anibus) | Reburri|no Rebu|ri f(ilio) an(norum) XX|II h(ic) s(itus) t(ibi) t(erra) l(evis),dis manibvs rebvrrino rebvri filio annorvm xxii hic sitvs tibi terra levis
5778,1136466,7ca4c387.xml,HD053228,HD053228,269,243830,Lusitania,Talavera de la Reina,39.95945 -4.834583,0,0,0,0,Latin,D(is) M(anibus)  | Q(u)accilla  | Tancini|ae filiae  | me(ritae) Modest(a)e  | annorum  | XXV mater  | posuit,dis manibvs qvaccilla tanciniae filiae meritae modestae annorvm xxv mater posvit
3625,1102623,3a3e8e7c.xml,HD053233,HD053233,195,226173,Hispania Citerior,Gálvez,39.70208 -4.27239,0,0,0,0,Latin,D(is) M(anibus) s(acrum) | [---]no L(uci(?)) | [---]g(um) h(ic) s(itus) | est s(it) t(ibi) t(erra) | l(evis)[---],dis manibvs sacrvm no lvci gvm hic sitvs est sit tibi terra levis
3670,1102946,4976df6e.xml,HD053240,HD053240,154,243379,Hispania Citerior,Ajofrín,39.71088 -3.9822,171,1,250,1,Latin,D(is)? M(anibus)? s(acrum) | Surisus an(norum) V c(arus) s(uis) | mater | f(aciendum) c(uravit),dis manibvs sacrvm svrisvs annorvm v carvs svis mater faciendvm cvravit
3578,1102155,21b450dc.xml,HD053244,HD053244,303,241012,Hispania Citerior,Oropesa,39.91726 -5.17371,0,0,0,0,Latin,Dis Manibus | [---]IC SEG[---] | Tancini f(ilia(?)) MV[---] | [---]A VI | [---],dis manibvs ic seg tancini filia mv a vi
4000,1106116,e9508df8.xml,HD053247,HD053247,13837,233174,Hispania Citerior,Úbeda,38.008075 -3.368532,171,1,230,1,Latin,At(aecinae(?)) D(is) M(anibus) | C(aius) V(alerius) Proc|ulinus | situs est | tibi terra | levis annorum VI | C(ai) V(alerii) Proc|uli f(ilius),ataecinae dis manibvs caivs valerivs procvlinvs sitvs est tibi terra levis annorvm vi cai valerii procvli filivs
3928,1105452,c9e0d60.xml,HD053248,HD053248,13838,233175,Hispania Citerior,La Vega de las Salinas,37 9558 -3 3344,171,1,230,1,Latin,D(is) M(anibus) s(acrum) | Ac(h)oristus | a(n)noru(m) | XXXII | p(ius) i(n) h(ic) s(itus) <e=H>(st)#e(st)#H | s(it) t(ibi) t(erra) l(evis) p(ater) p(osuit),dis manibvs sacrvm achoristvs annorvm xxxii pivs in hic sitvs est sit tibi terra levis pater posvit
3645,1102784,42830bc0.xml,HD053250,HD053250,13882,233217,Hispania Citerior,Guarromán,38.18282 -3.68697,71,1,150,1,Latin,D(is) M(anibus) | Batalia | an(norum) LXV | hic situs | hic sit tibi | [---],dis manibvs batalia annorvm lxv hic sitvs hic sit tibi
4034,1106358,f5116ccd.xml,HD053271,HD053271,7300,227013,Hispania Citerior,Tarragona,41.116892 1.258338,351,1,430,1,Latin,D(is) M(anibus) | filio mat|er infelicis|sima Rectina | Nepotiano | qui vixit an|nis VIII mensib(us) | VIII dien sic XVIIII be|ne merenti fecit,dis manibvs filio mater infelicissima rectina nepotiano qvi vixit annis viii mensibvs viii dien xviiii bene merenti fecit
2787,1062688,e0a8bebb.xml,HD053312,HD053312,,167320,Britannia,Low Borrow Bridge,54.398523 -2.596176,43,1,410,1,Latin,D(is) M(anibus)  | Aelia Se|ntica vi|xit an(nos) XXXV  | Aurel(ius) Ve|rulus co|niuci sic ka|rissim(a)e,dis manibvs aelia sentica vixit annos xxxv avrelivs vervlvs conivci karissimae
7248,1146536,7687d07.xml,EDCS-04900676,HD053502,,214428,Narbonensis,Saint-Saturnin-lès-Apt,43.944076 5.383730,101,1,200,1,Latin,D(is) M(anibus)  | Melpome|nes,dis manibvs melpomenes
7266,1146628,7a0acdcf.xml,HD053529,HD053529,,214452,Narbonensis,Nîmes,43.834590 4.360864,0,0,0,0,Latin,D(is) M(anibus)  | VIviri Aug(ustalis)  | L(uci) Apici Candidi  | Apicia Asclepias  | lib(erta) patrono  | piissimo,dis manibvs viviri avgvstalis lvci apici candidi apicia asclepias liberta patrono piissimo
7322,1146935,8476a200.xml,HD053532,HD053532,,214455,Narbonensis,Lattes,43.568240 3.903613,0,0,0,0,Latin,D(is) M(anibus)  | Valeriae Severi|[---],dis manibvs valeriae severi
3146,1089085,8902b165.xml,HD053564,HD053564,,211733,Germania Superior,Nyon,46.380833 6.238391,0,0,0,0,Latin,D(is) M(anibus) | Q(uinti) Venni | Successi | Q(uintus) Vennius | Paetus l(ibertus),dis manibvs qvinti venni svccessi qvintvs vennivs paetvs libertvs
5857,1137089,d936a6fb.xml,HD054245,HD054245,24894,239019,Lusitania,Idanha-a-Velha,39.997054 -7.144524,101,1,130,1,Latin,D(is) M(anibus) s(acrum)  | L(ucio) [---]ori[---]  | Sp(uri) f(ilio) [---]  | [ - - - - - - - - - - ]  | [---]o  | [---]o  | h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm lvcio ori spvri filio o o hic sitvs est sit tibi terra levis
5819,1136804,af4a542a.xml,HD054250,HD054250,,380117,Lusitania,Mérida,38.917216 -6.341213,101,1,200,1,Latin,D(is) M(anibus) s(acrum) M(arcus) Iunius Theseus an(norum)  | L h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis) Publicia [---]  | marito optimo [---],dis manibvs sacrvm marcvs ivnivs thesevs annorvm l hic sitvs est sit tibi terra levis pvblicia marito optimo
1072,1033756,dca15c70.xml,HD054285,HD054285,,373292,Baetica,Sevilla,37.382668 -5.996293,101,1,130,1,Latin,(1) D(is) M(anibus) (2) D(ecimi) Iuni | Rustici,dis manibvs decimi ivni rvstici
1080,1033801,e08fa18f.xml,HD054288,HD054288,25873,226041,Baetica,Sevilla,37.382668 -5.996293,171,1,230,1,Latin,Dis Manibus | L(ucius) Herennius | [---],dis manibvs lvcivs herennivs
794,1031886,495e60db.xml,HD054300,HD054300,,373261,Baetica,Santaella,37.56294 -4.84362,121,1,150,1,Latin,D(is) M(anibus) s(acrum) | Annula | an(norum) XXIII | p(ia) i(n) s(uis) h(ic) s(ita) e(st) | s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm annvla annorvm xxiii pia in svis hic sita est sit tibi terra levis
1109,1034000,f0f41ece.xml,HD054320,HD054320,,373254,Baetica,Córdoba,37.884683 -4.779171,131,1,170,1,Latin,D(is) M(anibus) s(acrum) | Corneliae | Kalles | uxsoris sic | piisimae,dis manibvs sacrvm corneliae kalles vxsoris piisimae
3732,1103547,68d57fcd.xml,HD054323,HD054323,,376345,Hispania Citerior,La Coruña,43.371485 -8.395968,0,0,0,0,Latin,D(is) M(anibus) s(acrum) | d(efunctis) Stator|io Princ|ipi et Felici l|ib(ertis) Fortuna|tus exsac|tor sic,dis manibvs sacrvm defvnctis statorio principi et felici libertis fortvnatvs exsactor
3908,1105212,bd7eb97d.xml,HD054334,HD054334,,377837,Hispania Citerior,Segorbe,39.852038 -0.489049,101,1,130,1,Latin,Diis | Manibus | sacrum | Messenia | Euphrate((?)) | an[n(orum) &amp;,diis manibvs sacrvm messenia evphrate annorvm
2748,1062151,c0e5d5a4.xml,HD054343,HD054343,,167233,Britannia,Wendlebury,51.871751 -1.186588,50,1,70,1,Latin,Dis Manibus  | L(ucius) Val(erius) L(uci) Pol(lia) Gemi|nus For(o) Germ(anorum)  | vet(eranus) leg(ionis) II Aug(ustae)  | an(norum) L h(ic) s(itus) e(st)  | h(eres) f(aciendum) c(uravit)  | e(x) t(estamento),dis manibvs lvcivs valerivs lvci pollia geminvs foro germanorvm veteranvs legionis ii avgvstae annorvm l hic sitvs est heres faciendvm cvravit ex testamento
2687,1061359,95f7971e.xml,HD054364,HD054364,,168242,Britannia,Heronbridge,53.161527 -2.898464,101,1,410,1,Latin,D(is) M(anibus)  | Iusta Do|riti piis|ime vixit [---],dis manibvs ivsta doriti piisime vixit
7069,1145746,5bba5934.xml,HD054481,HD054481,,214457,Narbonensis,Fréjus,43.433152 6.737034,0,0,0,0,Latin,D(is) M(anibus)  | Iul(i---) Sa[---]  | [---]e t[---]  | [---],dis manibvs ivli sa e t
7280,1146726,7d7de69.xml,HD054487,HD054487,,214462,Narbonensis,Marseille,43.297612 5.381042,71,1,200,1,Latin,D(is) M(anibus)  | T(itus) Atilius  | Heliodorus et Atilia Vitalis  | T(ito) Atilio  | [---],dis manibvs titvs atilivs heliodorvs et atilia vitalis tito atilio
7363,1147108,8a325a21.xml,HD054488,HD054488,,214463,Narbonensis,Marseille,43.297612 5.381042,101,1,200,1,Latin,D(is) M(anibus)  | Flaviae Uli|adis T(itus) Fl(avius)  | Lucilianus  | matri  | pientissim(a)e,dis manibvs flaviae vliadis titvs flavivs lvcilianvs matri pientissimae
7564,1148049,aabcce7b.xml,HD054489,HD054489,,214464,Narbonensis,Marseille,43.297612 5.381042,101,1,200,1,Latin,D(is) M(anibus)  | M(arci) Silvi Sabini  | Silvius Sabini|anus [.][]CO[---]  | [---],dis manibvs marci silvi sabini silvivs sabinianvs co
7287,1146743,7e20c372.xml,HD054490,HD054490,,214465,Narbonensis,Marseille,43.297612 5.381042,71,1,200,1,Latin,D(is) M(anibus)  | C(aio) Iulio Alexandro  | Iul(ia) Tryphosa  | coniugi,dis manibvs caio ivlio alexandro ivlia tryphosa conivgi
6836,1144806,3aa216f9.xml,HD054491,HD054491,,214466,Narbonensis,Marseille,43.297612 5.381042,0,0,0,0,Latin,D(is) M(anibus)  | Helpis T(ito)  | Domitio  | Helpisson|ti filio pi|entissim|o posuit,dis manibvs helpis tito domitio helpissonti filio pientissimo posvit
7197,1146324,6f554472.xml,HD054492,HD054492,,214467,Narbonensis,Marseille,43.297612 5.381042,101,1,200,1,Latin,D(is) M(anibus)  | Synorid(i) lib(ertae)  | piissimae  | Myrria Hedyle,dis manibvs synoridi libertae piissimae myrria hedyle
8304,1162456,EDCS-34000322.xml,EDCS-34000322,HD054494,,214468,Narbonensis,Marseille,43.297612 5.381042,0,0,0,0,Latin,D(is) M(anibus)  | Blaesi Valeri  | Cupiti  | Val(eria) Eutychi|a f(ecit) marito  | dulcissimo  | et  | inco<m=N>para|bili,dis manibvs blaesi valeri cvpiti valeria evtychia fecit marito dvlcissimo et incomparabili
7140,1146095,67908c51.xml,HD054496,HD054496,,214470,Narbonensis,Marseille,43.297612 5.381042,151,1,230,1,Latin,D(is) M(anibus)  | Arrunti  | Phita[---]  | Arruntius  | [---],dis manibvs arrvnti phita arrvntivs
7834,1149317,d3fd7a25.xml,HD054512,HD054512,,214482,Narbonensis,Seynes,44.116420 4.284605,71,1,130,1,Latin,D(is) M(anibus)  | Solliae  | Sex(ti) fil(iae)  | Maternae,dis manibvs solliae sexti filiae maternae
448,1009660,a4d5c9c5.xml,HD054557,HD054557,,208012,Aquitania,Chalon-sur-Saône,46.780764 4.853947,151,1,200,1,Latin,D(is) M(anibus) | et memor(iae) | aeterna(e) | Mansueti | Masc(u)li | Marcell|ianus Ma|rciani he|res p(onendum) c(uravit) s(ine) d(olo),dis manibvs et memoriae aeternae mansveti mascvli marcellianvs marciani heres ponendvm cvravit sine dolo
5822,1136822,b255e9cf.xml,HD054924,HD054924,23100,241859,Lusitania,Reguengo de Parada,39.45708 -9.1412,1,1,50,1,Latin,D(is) M(anibus)  | Terentiae  | Lauri filiae  | n(orum) XXXI  | Iunia mater  | f(iliae) p(ientissimae) p(onendum) c(uravit),dis manibvs terentiae lavri filiae norvm xxxi ivnia mater filiae pientissimae ponendvm cvravit
5808,1136708,a1603441.xml,HD054978,HD054978,23073,243272,Lusitania,Villamesías,39.24568 -5.87307,71,1,200,1,Latin,D(is) M(anibus) s(acrum)  | Novatus  | Boeli fili|us vixsit sic  | an(nos) LXXX  | h(ic) s(itus) s(it) t(ibi) t(erra) l(evis)  | Calus fi|lius  | f(aciendum) c(uravit),dis manibvs sacrvm novatvs boeli filivs vixsit annos lxxx hic sitvs sit tibi terra levis calvs filivs faciendvm cvravit
876,1032385,715df196.xml,HD055188,HD055188,5384,225004,Baetica,Fuente de la Salud,36.842851 -6.037134,0,0,0,0,Latin,D(is) M(anibus) s(acrum) | Sarapia|cus vixit | n(is) XX[---?],dis manibvs sacrvm sarapiacvs vixit nis xx
4047,1106526,feb28453.xml,HD055200,HD055200,15346,234443,Hispania Citerior,Segovia,40.949191 -4.119338,0,0,0,0,Latin,(1) D(is) M(anibus) s(acrum) (2) Titiana an(norum) XXXXV h(ic) s(ita) e(st) s(it) t(ibi) t(erra) l(evis) | Quintio so|rori pientis|sim(a)e et Vinde|mitor coniugi | indulgentissim(ae) | [---],dis manibvs sacrvm titiana annorvm xxxxv hic sita est sit tibi terra levis qvintio sorori pientissimae et vindemitor conivgi indvlgentissimae
3604,1102394,2e6edc4a.xml,HD055212,HD055212,17583,236306,Hispania Citerior,Villamanta,40.29858 -4.1088,0,0,0,0,Latin,D(is) M(anibus) s(acrum) | FESTV | MA S A V | P N A T P((?)) | P III C,dis manibvs sacrvm festv ma s a v p n a t p p iii c
3856,1104753,a6c93d16.xml,HD055213,HD055213,17584,236307,Hispania Citerior,Villamanta,40.29858 -4.1088,0,0,0,0,Latin,D(is) M(anibus) s(acrum) | Fortunatus | an(norum) XX | [---],dis manibvs sacrvm fortvnatvs annorvm xx
3722,1103442,638a46d6.xml,HD055218,HD055218,13836,233173,Hispania Citerior,Beas de Segura,38.2524 -2.88875,0,0,0,0,Latin,D(is) M(anibus) s(acrum) | Saturnina n(rum) XXXX | Sirus hic tibi terra | levis filia fecit Aurelia | anno(rum) XI hic situs hic | terra levis Maritima | annorum L | pius in suis hic situs | sit tibi terra levis,dis manibvs sacrvm satvrnina nrvm xxxx sirvs hic tibi terra levis filia fecit avrelia annorvm xi hic sitvs hic terra levis maritima annorvm l pivs in svis hic sitvs sit tibi terra levis
4043,1106484,fcfee552.xml,HD055220,HD055220,7215,226979,Hispania Citerior,Hispania Citerior,41.11625 1.25821,0,0,0,0,Latin,D(is) M(anibus) s(acrum) | Pacatu|s pius | in suis annorum [---] | mens(ium) VI | h(ic) s(itus) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm pacatvs pivs in svis annorvm mensivm vi hic sitvs est sit tibi terra levis
3831,1104519,9a535ed1.xml,HD055221,HD055221,15567,234617,Hispania Citerior,Hispania Citerior,41.11625 1.25821,0,0,0,0,Latin,D(is) M(anibus) s(acrum) | Fidenti|nae anno|rum XVII | bene merenti | h(ic) s(ita) t(ibi) h(ic) t(erra) l(evis) | D(is) M(anibus) s(acrum) | Nectar(eo(?)) ann|orum XXXX bene | merenti h(ic) s(itus(?)) t(erra) l(evis),dis manibvs sacrvm fidentinae annorvm xvii bene merenti hic sita tibi hic terra levis dis manibvs sacrvm nectareo annorvm xxxx bene merenti hic sitvs terra levis
4018,1106289,f26cfd55.xml,HD055223,HD055223,15565,234616,Hispania Citerior,Hispania Citerior,41.11625 1.25821,0,0,0,0,Latin,D(is) M(anibus) s(acrum) | [---]IA G(ai) f(ilia) | [ - - - - - - - - - - ] | [---]NIC[---] | [---]OS | annor(um) XXXV | h(ic) s(ita) e(st) s(it) t(ibi) t(erra) l(evis),dis manibvs sacrvm ia gai filia nic os annorvm xxxv hic sita est sit tibi terra levis
3112,1088338,4bd8737e.xml,HD055292,HD055292,,211871,Germania Superior,Mainz,49.995123 8.267426,101,1,300,1,Latin,D(is) M(anibus) | Quietius | Amandus D[---] | votum quod v|overat solvit | l(ibens) l(aetus) m(erito),dis manibvs qvietivs amandvs d votvm qvod voverat solvit libens laetvs merito
7808,1149209,d09d5ee1.xml,HD055310,HD055310,,214501,Narbonensis,Arles,43.676651 4.627804,0,0,0,0,Latin,D(is) M(anibus)  | Cn(aeus(?)) Cornelius [---]  | Ter(etina) Optatus de|cur(io(?)) c(olonia) I(ulia) P(aterna) A(relate)  | n(orum) XX[---]  | Callist[---]  | Lucret[---],dis manibvs cnaevs cornelivs teretina optatvs decvrio colonia ivlia paterna arelate norvm xx callist lvcret
7223,1146440,73afa358.xml,HD055311,HD055311,,214502,Narbonensis,Arles,43.676651 4.627804,201,1,300,1,Latin,D(is) M(anibus)  | Iuliae Hygiae  | Iu<l=I>ius#Iulius#UIIUS <T=I>hal<l=I>us#Thallus#IHALIUS  | patronae karis|simae posuit,dis manibvs ivliae hygiae ivlivs thallvs patronae karissimae posvit
7652,1148409,b7d59fce.xml,HD055320,HD055320,,214509,Narbonensis,Collias,43.953285 4.477048,101,1,170,1,Latin,D(is) M(anibus)  | M(arci) Lucconi  | Lucani M(arcus) Lucconius Pater|nus M(arcus) Lucconi|us Marcell(us) fra|tri Lucana M[--- f(ilia) &amp;,dis manibvs marci lvcconi lvcani marcvs lvcconivs paternvs marcvs lvcconivs marcellvs fratri lvcana m filia
4930,1123974,602f25a0.xml,HD055337,HD055337,,213132,Lugdunensis,Lyon,45.764043 4.835659,171,1,300,1,Latin,D(is) M(anibus) | et requieti f (a)etern(a)e | Puice((?)) | civeis sic T(h)rax | qu(a)e vixit annos | LXXX Aristonia | Maxsimina sic et | et Aristonia | Valentina fil|i(a)e matri pon|endum qurav|erunt sic et sub | ascia dedica|vit sic,dis manibvs et reqvieti f aeternae pvice civeis thrax qvae vixit annos lxxx aristonia maxsimina et et aristonia valentina filiae matri ponendvm qvravervnt et svb ascia dedicavit
3159,1089380,a05fbc93.xml,HD055397,HD055397,,211906,Germania Superior,Kaiseraugst,47.539545 7.721751,171,1,300,1,Latin,D(is) M(anibus) M(arco) Attio | Severo | Severia|nus fil(ius),dis manibvs marco attio severo severianvs filivs
3119,1088444,540c7a94.xml,HD055589,HD055589,,211933,Germania Superior,Mainz,49.995123 8.267426,157,1,159,1,Latin,Aram | d(is) M(anibus) et innocen|tiae Hipponici ser(vi) | Dignillae Iun(i) Pastoris | leg(ati) leg(ionis) XXII Pr(imigeniae) p(iae) f(idelis) | Hedyepes et Genesia | parentes | ut primum adolevit pollens | viribus decora facie Cupidinis | os habitumque gerens nec metuam | dicere Apollineus huic expletis | ter centum ter denisque diebus | invisae Parcae sollemnem cele|brare diem iamque ut esset gra|tus amicis invidia superum cessa|vit amari,aram dis manibvs et innocentiae hipponici servi dignillae ivni pastoris legati legionis xxii primigeniae piae fidelis hedyepes et genesia parentes vt primvm adolevit pollens viribvs decora facie cvpidinis os habitvmqve gerens nec metvam dicere apollinevs hvic expletis ter centvm ter denisqve diebvs invisae parcae sollemnem celebrare diem iamqve vt esset gratvs amicis invidia svpervm cessavit amari
3158,1089347,9e26fb2d.xml,HD055635,HD055635,,211936,Germania Superior,Mainz,49.995123 8.267426,201,1,250,1,Latin,D(is) M(anibus) | T(iti) Fl(avi) Salviani | ex praef(ecto) explora|torum Divitiensium | militiae quartae | equiti Romano | Baebius Isidorus | |(centurio) leg(ionis) amico | f(aciendum) c(uravit),dis manibvs titi flavi salviani ex praefecto exploratorvm divitiensivm militiae qvartae eqviti romano baebivs isidorvs centvrio legionis amico faciendvm cvravit
3125,1088553,5d022383.xml,HD055683,HD055683,,211946,Germania Superior,Mainz,49.995123 8.267426,0,0,0,0,Latin,D(is) M(anibus) | [---]meritiano((?)) | [---] leg(ionis) I adiut(ricis) | [---]ritianeis((?)) P((?)) | [---]det Ser(gia) | [---] Q(uinti) filii | [---] Quin|[---]res | [---],dis manibvs meritiano legionis i adivtricis ritianeis p det sergia qvinti filii qvinres
3168,1089594,b1c4d0f.xml,HD055857,HD055857,,211962,Germania Superior,Mainz,49.995123 8.267426,43,1,70,1,Latin,T(itus) Caecilius T(iti) f(ilius) | Gale(ria) Ausoni(us) | mil(es) leg(ionis) IIII Mac(edonicae) | (centuria) Munati anno(rum) | XXXVII aer(orum) XVII | hic situs est L(ucius) Sempr|onius Auso (centuria) Iuli Mar|tialis exs sic testamento | fecit vivite felices quibus est | data vita fruendi nam mihi | non fato datum est felice(m) | morari hic ego nunc iaceo | fatis compostus iniquis | crudeles superi ni me | fortuna iniqua tulisset et | mea iam V[---] | ad M[---] | DA[---] | [---],titvs caecilivs titi filivs galeria avsonivs miles legionis iiii macedonicae centvria mvnati annorvm xxxvii aerorvm xvii hic sitvs est lvcivs sempronivs avso centvria ivli martialis exs testamento fecit vivite felices qvibvs est data vita frvendi nam mihi non fato datvm est felicem morari hic ego nvnc iaceo fatis compostvs iniqvis crvdeles svperi ni me fortvna iniqva tvlisset et mea iam v ad m da
3078,1087644,1481a804.xml,HD056178,HD056178,,212029,Germania Superior,Mainz,49.995123 8.267426,101,1,300,1,Latin,(1) [---] | [---]II P(ubli) f(ilius) | [---]Aequo Dal|matiae aquilif(er) | leg(ionis) XXX Ulp(iae) vict(ricis) | promot(us) |(centurio) leg(ionis) XIIII ge|m(inae) v(ictricis) |(centurio) leg(ionis) XIII gem(inae) | |(centurio) leg(ionis) XXII Prim(igeniae) p(iae) f(idelis) | qui mer(uit) stip(endia) XLV | vixit an(nos) LXX (2) Dis Man(ibus),ii pvbli filivs aeqvo dalmatiae aqvilifer legionis xxx vlpiae victricis promotvs centvrio legionis xiiii geminae victricis centvrio legionis xiii geminae centvrio legionis xxii primigeniae piae fidelis qvi mervit stipendia xlv vixit annos lxx dis manibvs
3144,1089064,879afdae.xml,HD056187,HD056187,,212038,Germania Superior,Mainz,49.995123 8.267426,193,1,235,1,Latin,D(is) M(anibus) | Claudin(a)e con|iugi carissi|m(a)e et rever|entissim(a)e Sa|mmonius Pat|erc(u)lus c(ustos) a(rmorum) leg(ionis) | XXII P(rimigeniae) p(iae) f(idelis) et Mar|cellinus et | Marcus parbuli sic | f(aciendum) c(uraverunt),dis manibvs clavdinae conivgi carissimae et reverentissimae sammonivs patercvlvs cvstos armorvm legionis xxii primigeniae piae fidelis et marcellinvs et marcvs parbvli faciendvm cvravervnt
3138,1088804,72563550.xml,HD056190,HD056190,,212041,Germania Superior,Mainz,49.995123 8.267426,71,1,130,1,Latin,D(is) M(anibus) | C(aius) Valerius | Secundus mil(es) | leg(ionis) XXII Pr(imigeniae) p(iae) f(idelis) | stip(endiorum) XXV Val(erius) | Veranius | fratri f(aciendum) c(uravit),dis manibvs caivs valerivs secvndvs miles legionis xxii primigeniae piae fidelis stipendiorvm xxv valerivs veranivs fratri faciendvm cvravit
3842,1104606,9e7dea64.xml,HD056208,HD056208,8812,228312,Hispania Citerior,Uncastillo,42.35963 -1.12842,101,1,300,1,Latin,D(is) M(anibus) | Antigonus | et Homulla | Semp(roniae) Anti<g=C>(?)o|n(a)e#Antig(?)o|n(a)e#ANTICONE matri pos(uerunt),dis manibvs antigonvs et homvlla semproniae antigonae matri posvervnt
3120,1088469,55b6b40a.xml,HD056225,HD056225,,212059,Germania Superior,Mainz,49.995123 8.267426,151,1,300,1,Latin,D(is) M(anibus) | Licinio Liciniano b(ene)f(iciario) co(n)s(ularis) | Saecularia Severina | coniunx f(aciendum) c(uravit),dis manibvs licinio liciniano beneficiario consvlaris saecvlaria severina conivnx faciendvm cvravit
3174,1089790,c09a238e.xml,HD056228,HD056228,,212062,Germania Superior,Mainz,49.995123 8.267426,210,1,235,1,Latin,D(is) M(anibus) | Paulinae filiae | n(rum) XII (a)etati(s) | infelicissim(a)e Qu|ietius Secun|dus lib(rarius) legati | et Secundinia | Paula patres | f(aciendum) c(uraverunt),dis manibvs pavlinae filiae nrvm xii aetatis infelicissimae qvietivs secvndvs librarivs legati et secvndinia pavla patres faciendvm cvravervnt
3082,1087698,19070c44.xml,HD056229,HD056229,,212063,Germania Superior,Mainz,49.995123 8.267426,101,1,300,1,Latin,D(is) M(anibus) | Secundiniae | Paul(a)e coniugi | incomparabili | et pientissim(a)e | marito obse|quentissima(e) | Quietius Sec|undus b(ene)f(iciarius) | legati,dis manibvs secvndiniae pavlae conivgi incomparabili et pientissimae marito obseqventissimae qvietivs secvndvs beneficiarivs legati
3114,1088383,4f5abf9a.xml,HD056231,HD056231,,212065,Germania Superior,Mainz,49.995123 8.267426,151,1,250,1,Latin,D(is) M(anibus) | Prim(i)niae Comitil|lae quae vixit | annis XX cives | Mediomatrica | Maternius Nem|ausus strator | co(n)s(ularis) et Lucius Lu|cinus mensor frumenti numer(is),dis manibvs priminiae comitillae qvae vixit annis xx cives mediomatrica maternivs nemavsvs strator consvlaris et lvcivs lvcinvs mensor frvmenti nvmeris
3166,1089529,ac23862e.xml,HD056276,HD056276,,212108,Germania Superior,Mainz,49.995123 8.267426,201,1,225,1,Latin,D(is) M(anibus) | Togio Stat|uto militi | numeri expl|oratorum | Divitie(n)sium | Antoninia|norum stip|endiorum | XVIIII Togia | Faventina | soror et heres | fratri | carissimo((?)) | f(aciendum) c(uravit),dis manibvs togio statvto militi nvmeri exploratorvm divitiensivm antoninianorvm stipendiorvm xviiii togia faventina soror et heres fratri carissimo faciendvm cvravit
3171,1089669,b71878f9.xml,HD056278,HD056278,,212110,Germania Superior,Mainz,49.995123 8.267426,1,1,100,1,Latin,D(is) M(anibus) | [ - - - - - - - - - - ] | Secundus[---] | missus honesta miss|ione ex c(ustode) a(rmorum) v(ixit)[---],dis manibvs secvndvs missvs honesta missione ex cvstode armorvm vixit
3137,1088801,724ebf25.xml,HD056304,HD056304,,212123,Germania Superior,Mainz,49.995123 8.267426,171,1,230,1,Latin,Dis Man(ibus) | [---]o Marti|ali negotiatori in | [---]VNIA [---] | [---],dis manibvs o martiali negotiatori in vnia
3910,1105230,be141b2e.xml,HD056371,HD056371,18027,236724,Hispania Citerior,Empúries,42.13342 3.11455,51,1,200,1,Latin,D(is) M(anibus) | [.]Porc(i-(?)) Patrici- | [---]ann(orum) VIII m(ensium) XI d(ierum)[---] | [---]Cornelia [---],dis manibvs porci patrici annorvm viii mensivm xi diervm cornelia
3404,1093226,EDCS-11001147.xml,EDCS-11001147,HD056461,,212135,Germania Superior,Mainz,49.995123 8.267426,101,1,130,1,Latin,Dis Manibus | Gai nat(ione) Rhodi | Athenodorus | pater fecit,dis manibvs gai natione rhodi athenodorvs pater fecit
3088,1087800,2033b3d1.xml,HD056463,HD056463,,212137,Germania Superior,Mainz,49.995123 8.267426,101,1,200,1,Latin,D(is) M(anibus) | Gamuxpero | Andangi | Titus | filius | fac(iendum) cur(avit),dis manibvs gamvxpero andangi titvs filivs faciendvm cvravit
3190,1090298,e93f1d2f.xml,HD056473,HD056473,,212145,Germania Superior,Mainz,49.995123 8.267426,101,1,200,1,Latin,D(is) M(anibus) | L(ucio) Peregrinio Iustino filio Soliti,dis manibvs lvcio peregrinio ivstino filio soliti
3118,1088422,525e6fbb.xml,HD056476,HD056476,,212147,Germania Superior,Mainz,49.995123 8.267426,101,1,300,1,Latin,D(is) M(anibus) | Placidius [---]|aius SAR[---] | ce(n)t(urio(?)) legionis de|cim(a)e(?) MES[---] | Circe((?)) fili[---] | [---],dis manibvs placidivs aivs sar centvrio legionis decimae mes circe fili
3129,1088688,6944e9ef.xml,HD056477,HD056477,,212148,Germania Superior,Mainz,49.995123 8.267426,101,1,200,1,Latin,D(is) M(anibus) | Poppio Afro | [---]OR[---] | [---],dis manibvs poppio afro or
